sample_name	age	age_unit	altitude	anonymized_name	biological_specimen	body_habitat	body_product	body_site	cage	collection_date	country	depth	description	distended_belly	dna_extracted	elevation	env_biome	env_feature	env_material	env_package	event_type	fungi_head	fungi_present	group_event	group_event_treatment	group_harvest	group_treatment	harvest_event	harvest_group	harvest_time_days	host_common_name	host_subject_id	host_taxid	key_head	key_limbs	key_torso	latitude	longitude	ph	ph_cat_group	ph_category	physical_specimen_remaining	public	publication	qiita_study_id	sample_group	sample_group_allskin	sample_type	soil_controls	soil_ph	time_bin	title	treatment	treatment_group_event	unique_samples	unique_treatment	unique_treatment_control	weight
714.fecal.T6.3	49	days	0	fecal.T6.3	mouse.fecal.abdominal.0	UBERON:feces	UBERON:feces	UBERON:feces	13	4/18/11	GAZ:United States of America	0	fecal.abdominal.0	NA	TRUE	1624	ENVO:terrestrial biome	ENVO:mammalia-associated habitat	bodily fluid	host-associated	not_zero	NA	NA	abdominal.0	abdominal.0.fecal	abdominal.0	fecal_timeseries.fecal	0	0.abdominal	0	mouse	fecal.T6.3	10090	NA	NA	NA	40.01	-105.27		abdominal.NA	NA	FALSE	TRUE	fecal_time_series	714	fecal_timeseries	abdominal	feces	NA	NA	NA	Mouse_Decomp_Forensics_2011	fecal	fecal.abdominal.0	fecaltimeseries	fecaltimeseries.fecal	fecaltimeseriesNAfecal	22.2
714.fecal.T6.4	63	days	0	fecal.T6.4	mouse.fecal.abdominal.6	UBERON:feces	UBERON:feces	UBERON:feces	9	4/18/11	GAZ:United States of America	0	fecal.abdominal.6	NA	TRUE	1624	ENVO:terrestrial biome	ENVO:mammalia-associated habitat	bodily fluid	host-associated	not_zero	NA	NA	abdominal.6	abdominal.6.fecal	abdominal.6	fecal_timeseries.fecal	6	6.abdominal	34	mouse	fecal.T6.4	10090	NA	NA	NA	40.01	-105.27		abdominal.NA	NA	FALSE	TRUE	fecal_time_series	714	fecal_timeseries	abdominal	feces	NA	NA	NA	Mouse_Decomp_Forensics_2011	fecal	fecal.abdominal.6	fecaltimeseries	fecaltimeseries.fecal	fecaltimeseriesNAfecal	25.9
714.fecal.T6.5	89	days	0	fecal.T6.5	mouse.fecal.abdominal.6	UBERON:feces	UBERON:feces	UBERON:feces	3	4/18/11	GAZ:United States of America	0	fecal.abdominal.6	NA	TRUE	1624	ENVO:terrestrial biome	ENVO:mammalia-associated habitat	bodily fluid	host-associated	not_zero	NA	NA	abdominal.6	abdominal.6.fecal	abdominal.6	fecal_timeseries.fecal	6	6.abdominal	34	mouse	fecal.T6.5	10090	NA	NA	NA	40.01	-105.27		abdominal.NA	NA	FALSE	TRUE	fecal_time_series	714	fecal_timeseries	abdominal	feces	NA	NA	NA	Mouse_Decomp_Forensics_2011	fecal	fecal.abdominal.6	fecaltimeseries	fecaltimeseries.fecal	fecaltimeseriesNAfecal	29.5
714.fecal.T7.1	52	days	0	fecal.T7.1	mouse.fecal.abdominal.7	UBERON:feces	UBERON:feces	UBERON:feces	11	5/2/11	GAZ:United States of America	0	fecal.abdominal.7	NA	TRUE	1624	ENVO:terrestrial biome	ENVO:mammalia-associated habitat	bodily fluid	host-associated	not_zero	NA	NA	abdominal.7	abdominal.7.fecal	abdominal.7	fecal_timeseries.fecal	7	7.abdominal	48	mouse	fecal.T7.1	10090	NA	NA	NA	40.01	-105.27		abdominal.NA	NA	FALSE	TRUE	fecal_time_series	714	fecal_timeseries	abdominal	feces	NA	NA	NA	Mouse_Decomp_Forensics_2011	fecal	fecal.abdominal.7	fecaltimeseries	fecaltimeseries.fecal	fecaltimeseriesNAfecal	21.4
714.fecal.T7.2	96	days	0	fecal.T7.2	mouse.fecal.abdominal.7	UBERON:feces	UBERON:feces	UBERON:feces	2	5/2/11	GAZ:United States of America	0	fecal.abdominal.7	NA	TRUE	1624	ENVO:terrestrial biome	ENVO:mammalia-associated habitat	bodily fluid	host-associated	not_zero	NA	NA	abdominal.7	abdominal.7.fecal	abdominal.7	fecal_timeseries.fecal	7	7.abdominal	48	mouse	fecal.T7.2	10090	NA	NA	NA	40.01	-105.27		abdominal.NA	NA	FALSE	TRUE	fecal_time_series	714	fecal_timeseries	abdominal	feces	NA	NA	NA	Mouse_Decomp_Forensics_2011	fecal	fecal.abdominal.7	fecaltimeseries	fecaltimeseries.fecal	fecaltimeseriesNAfecal	32.5
714.fecal.T7.3	109	days	0	fecal.T7.3	mouse.fecal.abdominal.7	UBERON:feces	UBERON:feces	UBERON:feces	1	5/2/11	GAZ:United States of America	0	fecal.abdominal.7	NA	TRUE	1624	ENVO:terrestrial biome	ENVO:mammalia-associated habitat	bodily fluid	host-associated	not_zero	NA	NA	abdominal.7	abdominal.7.fecal	abdominal.7	fecal_timeseries.fecal	7	7.abdominal	48	mouse	fecal.T7.3	10090	NA	NA	NA	40.01	-105.27		abdominal.NA	NA	FALSE	TRUE	fecal_time_series	714	fecal_timeseries	abdominal	feces	NA	NA	NA	Mouse_Decomp_Forensics_2011	fecal	fecal.abdominal.7	fecaltimeseries	fecaltimeseries.fecal	fecaltimeseriesNAfecal	29.4
714.fecal.T7.4	52	days	0	fecal.T7.4	mouse.fecal.abdominal.7	UBERON:feces	UBERON:feces	UBERON:feces	12	5/2/11	GAZ:United States of America	0	fecal.abdominal.7	NA	TRUE	1624	ENVO:terrestrial biome	ENVO:mammalia-associated habitat	bodily fluid	host-associated	not_zero	NA	NA	abdominal.7	abdominal.7.fecal	abdominal.7	fecal_timeseries.fecal	7	7.abdominal	48	mouse	fecal.T7.4	10090	NA	NA	NA	40.01	-105.27		abdominal.NA	NA	FALSE	TRUE	fecal_time_series	714	fecal_timeseries	abdominal	feces	NA	NA	NA	Mouse_Decomp_Forensics_2011	fecal	fecal.abdominal.7	fecaltimeseries	fecaltimeseries.fecal	fecaltimeseriesNAfecal	23.5
714.fecal.T7.5	77	days	0	fecal.T7.5	mouse.fecal.abdominal.7	UBERON:feces	UBERON:feces	UBERON:feces	7	5/2/11	GAZ:United States of America	0	fecal.abdominal.7	NA	TRUE	1624	ENVO:terrestrial biome	ENVO:mammalia-associated habitat	bodily fluid	host-associated	not_zero	NA	NA	abdominal.7	abdominal.7.fecal	abdominal.7	fecal_timeseries.fecal	7	7.abdominal	48	mouse	fecal.T7.5	10090	NA	NA	NA	40.01	-105.27		abdominal.NA	NA	FALSE	TRUE	fecal_time_series	714	fecal_timeseries	abdominal	feces	NA	NA	NA	Mouse_Decomp_Forensics_2011	fecal	fecal.abdominal.7	fecaltimeseries	fecaltimeseries.fecal	fecaltimeseriesNAfecal	21.5
714.fecal.T7.extra.1	109	days	0	fecal.T7.extra.1	mouse.fecal.abdominal.7	UBERON:feces	UBERON:feces	UBERON:feces	1	5/2/11	GAZ:United States of America	0	fecal.abdominal.7	NA	TRUE	1624	ENVO:terrestrial biome	ENVO:mammalia-associated habitat	bodily fluid	host-associated	not_zero	NA	NA	abdominal.7	abdominal.7.fecal	abdominal.7	fecal_timeseries.fecal	7	7.abdominal	48	mouse	fecal.T7.extra.1	10090	NA	NA	NA	40.01	-105.27		abdominal.NA	NA	FALSE	TRUE	fecal_time_series	714	fecal_timeseries	abdominal	feces	NA	NA	NA	Mouse_Decomp_Forensics_2011	fecal	fecal.abdominal.7	fecaltimeseries	fecaltimeseries.fecal	fecaltimeseriesNAfecal	29.4
714.fecal.T7.extra.2	52	days	0	fecal.T7.extra.2	mouse.fecal.abdominal.7	UBERON:feces	UBERON:feces	UBERON:feces	12	5/2/11	GAZ:United States of America	0	fecal.abdominal.7	NA	TRUE	1624	ENVO:terrestrial biome	ENVO:mammalia-associated habitat	bodily fluid	host-associated	not_zero	NA	NA	abdominal.7	abdominal.7.fecal	abdominal.7	fecal_timeseries.fecal	7	7.abdominal	48	mouse	fecal.T7.extra.2	10090	NA	NA	NA	40.01	-105.27		abdominal.NA	NA	FALSE	TRUE	fecal_time_series	714	fecal_timeseries	abdominal	feces	NA	NA	NA	Mouse_Decomp_Forensics_2011	fecal	fecal.abdominal.7	fecaltimeseries	fecaltimeseries.fecal	fecaltimeseriesNAfecal	23.5
